%% x, y, z, Ex.real, Ex.imag, Ey.real, Ey.imag, Ez.real, Ez.imag, Hx.real, Hx.imag, Hy.real, Hy.imag, Hz.real, Hz.imag 
-7.500000e+02 , 6.000000e+02 , 5.000000e+01 , 1.051177e-07 , -5.519029e-09 , 2.931977e-08 , -3.830980e-09 , 1.245632e-07 , -3.645711e-10 , -6.757370e-08 , 6.050366e-09 , 1.906246e-07 , -1.176376e-08 , 2.323671e-08 , -5.270126e-09
-7.500000e+02 , 6.000000e+02 , 1.500000e+02 , 1.267925e-07 , -1.253844e-08 , 4.100180e-08 , -6.274691e-09 , 1.129070e-08 , -1.602750e-10 , -4.408281e-08 , 3.444450e-09 , 1.313118e-07 , -7.981716e-09 , 2.178446e-08 , -5.961700e-09
-7.500000e+02 , 6.000000e+02 , 2.500000e+02 , 1.291954e-07 , -1.544415e-08 , 4.235655e-08 , -7.206134e-09 , 3.268877e-09 , -2.986874e-11 , -1.416435e-09 , -2.876724e-09 , 1.271687e-08 , 4.056929e-09 , 1.963963e-08 , -5.991098e-09
-7.500000e+02 , 6.000000e+02 , 3.500000e+02 , 1.272505e-07 , -1.404577e-08 , 4.205386e-08 , -6.585353e-09 , -3.451801e-08 , 3.473841e-09 , 2.103496e-08 , -5.970246e-09 , -4.572181e-08 , 9.779443e-09 , 1.711019e-08 , -5.440649e-09
-7.500000e+02 , 6.000000e+02 , 4.500000e+02 , 1.215567e-07 , -1.201972e-08 , 4.036070e-08 , -5.648725e-09 , -4.101669e-08 , 3.620266e-09 , 2.251427e-08 , -5.548771e-09 , -4.272566e-08 , 8.262930e-09 , 1.433957e-08 , -4.906960e-09
-7.500000e+02 , 6.000000e+02 , 5.500000e+02 , 8.830235e-08 , -9.064135e-09 , 2.896683e-08 , -4.398976e-09 , -4.394522e-07 , 3.661753e-08 , 2.310286e-08 , -5.014769e-09 , -3.920082e-08 , 6.743288e-09 , 1.154362e-08 , -4.498464e-09
-7.500000e+02 , 6.000000e+02 , 6.500000e+02 , 2.813976e-08 , -5.247577e-09 , 8.221650e-09 , -2.888104e-09 , -4.414571e-07 , 3.667322e-08 , 2.291786e-08 , -4.399085e-09 , -3.505257e-08 , 5.193169e-09 , 8.865899e-09 , -4.234417e-09
-7.500000e+02 , 6.000000e+02 , 7.500000e+02 , -1.933275e-09 , -2.754361e-09 , -2.092638e-09 , -1.692689e-09 , -3.796243e-09 , 3.670422e-10 , 2.227290e-08 , -4.134066e-09 , -3.154909e-08 , 4.268043e-09 , 6.374126e-09 , -4.107650e-09
-7.500000e+02 , 6.000000e+02 , 8.500000e+02 , -2.257275e-09 , -1.540782e-09 , -2.095298e-09 , -8.249140e-10 , -3.648325e-09 , 4.187150e-10 , 2.130434e-08 , -3.989771e-09 , -2.860410e-08 , 3.584359e-09 , 4.111291e-09 , -4.057561e-09
-7.500000e+02 , 6.000000e+02 , 9.500000e+02 , -2.332403e-09 , -5.541923e-10 , -2.011424e-09 , -9.474331e-11 , -6.506511e-11 , 1.105849e-11 , 1.056100e-08 , -4.686809e-09 , -1.495955e-08 , 6.060508e-09 , 2.239310e-09 , -3.975235e-09
-7.500000e+02 , 6.000000e+02 , 1.050000e+03 , -2.080759e-09 , -3.139466e-10 , -1.836728e-09 , 2.906064e-11 , -1.267563e-09 , 3.713442e-10 , 6.952423e-10 , -4.266155e-09 , -2.812795e-09 , 6.960262e-09 , 1.638800e-09 , -3.361747e-09
-2.500000e+02 , 6.000000e+02 , 5.000000e+01 , 1.012898e-07 , -3.956857e-09 , 2.875074e-07 , 2.800654e-09 , 6.837965e-07 , -2.733693e-10 , -6.290533e-07 , 1.858450e-08 , 3.014815e-07 , -1.331926e-08 , -6.276091e-08 , 5.495968e-09
-2.500000e+02 , 6.000000e+02 , 1.500000e+02 , 1.917785e-07 , -1.424453e-08 , 4.207268e-07 , -1.938647e-08 , 4.404254e-08 , 9.754238e-11 , -4.571125e-07 , 1.624302e-08 , 2.059799e-07 , -9.502855e-09 , -5.444969e-08 , 6.688547e-09
-2.500000e+02 , 6.000000e+02 , 2.500000e+02 , 1.863182e-07 , -1.827058e-08 , 4.082012e-07 , -2.916099e-08 , 3.181370e-09 , 4.368733e-10 , -8.843847e-08 , -3.734938e-09 , 2.586152e-08 , 4.551694e-09 , -4.272819e-08 , 6.461134e-09
-2.500000e+02 , 6.000000e+02 , 3.500000e+02 , 1.541621e-07 , -1.549044e-08 , 3.470339e-07 , -2.494336e-08 , -1.685906e-07 , 8.898291e-09 , 8.644599e-08 , -1.410256e-08 , -5.944341e-08 , 1.125749e-08 , -3.153835e-08 , 5.210222e-09
-2.500000e+02 , 6.000000e+02 , 4.500000e+02 , 1.142219e-07 , -1.185943e-08 , 2.704987e-07 , -1.912573e-08 , -1.203353e-07 , 6.580874e-09 , 7.273748e-08 , -1.118436e-08 , -5.467404e-08 , 9.386222e-09 , -2.249368e-08 , 4.188644e-09
-2.500000e+02 , 6.000000e+02 , 5.500000e+02 , 7.191057e-08 , -8.598525e-09 , 1.771418e-07 , -1.345143e-08 , -8.388705e-07 , 5.024190e-08 , 6.137243e-08 , -8.620145e-09 , -4.916020e-08 , 7.558938e-09 , -1.574042e-08 , 3.509646e-09
-2.500000e+02 , 6.000000e+02 , 6.500000e+02 , 1.940603e-08 , -5.428188e-09 , 5.270820e-08 , -7.335995e-09 , -7.987688e-07 , 4.872279e-08 , 5.105529e-08 , -6.224387e-09 , -4.358768e-08 , 5.760023e-09 , -1.082428e-08 , 3.118880e-09
-2.500000e+02 , 6.000000e+02 , 7.500000e+02 , -2.857238e-09 , -3.255690e-09 , -2.285797e-09 , -3.751849e-09 , -6.525039e-09 , 4.864597e-10 , 4.363167e-08 , -4.796165e-09 , -3.892734e-08 , 4.719775e-09 , -7.217442e-09 , 2.957003e-09
-2.500000e+02 , 6.000000e+02 , 8.500000e+02 , -2.925458e-09 , -1.791513e-09 , -2.781944e-09 , -2.112495e-09 , -5.945723e-09 , 5.550803e-10 , 3.817641e-08 , -3.730721e-09 , -3.505046e-08 , 3.959292e-09 , -4.512481e-09 , 2.931593e-09
-2.500000e+02 , 6.000000e+02 , 9.500000e+02 , -2.848334e-09 , -6.007321e-10 , -2.902084e-09 , -8.089208e-10 , -1.045245e-10 , 1.549174e-11 , 2.019743e-08 , -7.198114e-09 , -1.829247e-08 , 6.691686e-09 , -2.530161e-09 , 2.918486e-09
-2.500000e+02 , 6.000000e+02 , 1.050000e+03 , -2.539981e-09 , -3.144853e-10 , -2.572234e-09 , -4.639165e-10 , -1.402992e-09 , 3.804349e-10 , 4.485178e-09 , -8.571788e-09 , -3.365359e-09 , 7.510889e-09 , -1.725811e-09 , 2.354946e-09
2.500000e+02 , 6.000000e+02 , 5.000000e+01 , -2.211980e-07 , -2.644721e-08 , -1.896766e-07 , 2.798922e-09 , 8.158598e-07 , -2.314700e-09 , -2.374341e-07 , 8.753961e-09 , -5.457208e-07 , -1.821173e-09 , -2.719638e-07 , 2.381561e-08
2.500000e+02 , 6.000000e+02 , 1.500000e+02 , -3.549254e-07 , -5.216286e-09 , 7.439010e-08 , -6.350525e-09 , 7.721821e-08 , -1.062865e-09 , -1.655731e-07 , 6.526886e-09 , -4.489724e-07 , 6.963511e-09 , -2.359486e-07 , 2.898349e-08
2.500000e+02 , 6.000000e+02 , 2.500000e+02 , -3.606148e-07 , 6.651587e-09 , 9.991412e-08 , -1.089343e-08 , 2.477884e-08 , -5.231612e-10 , -4.645080e-08 , -2.565913e-09 , -1.565391e-07 , 8.040081e-09 , -1.851554e-07 , 2.799804e-08
2.500000e+02 , 6.000000e+02 , 3.500000e+02 , -3.326842e-07 , 7.066406e-09 , 9.733441e-08 , -1.055636e-08 , -3.474183e-08 , 3.641494e-09 , 2.138206e-08 , -7.860058e-09 , -1.015173e-08 , 5.691366e-09 , -1.366661e-07 , 2.257745e-08
2.500000e+02 , 6.000000e+02 , 4.500000e+02 , -2.902816e-07 , 6.027711e-09 , 8.422436e-08 , -8.929418e-09 , -4.837913e-08 , 3.694786e-09 , 3.049355e-08 , -7.244972e-09 , -2.091706e-08 , 5.869601e-09 , -9.747241e-08 , 1.815064e-08
2.500000e+02 , 6.000000e+02 , 5.500000e+02 , -2.035479e-07 , 3.461332e-09 , 5.663866e-08 , -6.819189e-09 , -4.830013e-07 , 3.482700e-08 , 3.342178e-08 , -6.273348e-09 , -2.597400e-08 , 5.503051e-09 , -6.820823e-08 , 1.520835e-08
2.500000e+02 , 6.000000e+02 , 6.500000e+02 , -6.861036e-08 , -8.985586e-10 , 1.591896e-08 , -4.394994e-09 , -4.773960e-07 , 3.451750e-08 , 3.303867e-08 , -5.108822e-09 , -3.000816e-08 , 4.924272e-09 , -4.690495e-08 , 1.351506e-08
2.500000e+02 , 6.000000e+02 , 7.500000e+02 , -4.577502e-09 , -2.304840e-09 , -2.584565e-09 , -2.628310e-09 , -4.007641e-09 , 3.445047e-10 , 3.149152e-08 , -4.454335e-09 , -3.088554e-08 , 4.694073e-09 , -3.127533e-08 , 1.281361e-08
2.500000e+02 , 6.000000e+02 , 8.500000e+02 , -3.491053e-09 , -1.155757e-09 , -2.644947e-09 , -1.416150e-09 , -3.748735e-09 , 3.920369e-10 , 2.950996e-08 , -3.988665e-09 , -3.009812e-08 , 4.575312e-09 , -1.955388e-08 , 1.270352e-08
2.500000e+02 , 6.000000e+02 , 9.500000e+02 , -2.876768e-09 , -1.557514e-10 , -2.571710e-09 , -4.059412e-10 , -6.635320e-11 , 1.059678e-11 , 1.521758e-08 , -5.994664e-09 , -1.509969e-08 , 5.758727e-09 , -1.096388e-08 , 1.264673e-08
2.500000e+02 , 6.000000e+02 , 1.050000e+03 , -2.596889e-09 , 1.510320e-11 , -2.311146e-09 , -1.886648e-10 , -1.085001e-09 , 3.220995e-10 , 2.205270e-09 , -6.385599e-09 , -1.096496e-09 , 5.327382e-09 , -7.478427e-09 , 1.020476e-08
7.500000e+02 , 6.000000e+02 , 5.000000e+01 , -4.147649e-08 , -9.891114e-09 , -6.573819e-08 , 2.336993e-09 , 1.298003e-07 , -4.616154e-10 , 3.845723e-08 , -2.139701e-09 , -1.378237e-07 , -2.752562e-09 , -7.635373e-08 , 1.731676e-08
7.500000e+02 , 6.000000e+02 , 1.500000e+02 , -6.540041e-08 , -4.566088e-09 , -5.257467e-08 , 3.766171e-09 , 1.240179e-08 , -2.250147e-10 , 2.683002e-08 , -2.143299e-09 , -1.094698e-07 , 8.927076e-10 , -7.158179e-08 , 1.958913e-08
7.500000e+02 , 6.000000e+02 , 2.500000e+02 , -6.837756e-08 , -1.352448e-09 , -5.074717e-08 , 4.081912e-09 , 4.711282e-09 , -1.273590e-10 , -8.214202e-09 , -2.042332e-10 , -4.838446e-08 , 3.962767e-09 , -6.453400e-08 , 1.968565e-08
7.500000e+02 , 6.000000e+02 , 3.500000e+02 , -7.045774e-08 , -3.398437e-10 , -4.722611e-08 , 3.130485e-09 , 9.254793e-09 , 9.474273e-10 , -2.054648e-08 , 1.373049e-11 , -1.782019e-08 , 4.652482e-09 , -5.622240e-08 , 1.787684e-08
7.500000e+02 , 6.000000e+02 , 4.500000e+02 , -7.110251e-08 , 3.255678e-10 , -4.247044e-08 , 2.302890e-09 , -1.399085e-09 , 1.346747e-09 , -1.117591e-08 , -1.244607e-09 , -1.920668e-08 , 4.680726e-09 , -4.711823e-08 , 1.612310e-08
7.500000e+02 , 6.000000e+02 , 5.500000e+02 , -5.417752e-08 , 3.769872e-12 , -3.066265e-08 , 1.408574e-09 , -7.466731e-08 , 1.572079e-08 , -3.795472e-09 , -2.207005e-09 , -2.057511e-08 , 4.580301e-09 , -3.793083e-08 , 1.478073e-08
7.500000e+02 , 6.000000e+02 , 6.500000e+02 , -2.064300e-08 , -1.246598e-09 , -1.128542e-08 , 3.655586e-10 , -8.057886e-08 , 1.594709e-08 , 1.990028e-09 , -2.986554e-09 , -2.221707e-08 , 4.418956e-09 , -2.913196e-08 , 1.391301e-08
7.500000e+02 , 6.000000e+02 , 7.500000e+02 , -3.148465e-09 , -1.428339e-09 , -1.807323e-09 , 2.748199e-11 , -7.422895e-10 , 1.509071e-10 , 5.718572e-09 , -3.676075e-09 , -2.276475e-08 , 4.532899e-09 , -2.094421e-08 , 1.349639e-08
7.500000e+02 , 6.000000e+02 , 8.500000e+02 , -2.658235e-09 , -5.610417e-10 , -1.510134e-09 , 2.882266e-10 , -7.629098e-10 , 1.626510e-10 , 7.854579e-09 , -4.302718e-09 , -2.247036e-08 , 4.715601e-09 , -1.350882e-08 , 1.333174e-08
7.500000e+02 , 6.000000e+02 , 9.500000e+02 , -2.316916e-09 , 1.907682e-10 , -1.285240e-09 , 5.562100e-10 , -1.384841e-11 , 3.728345e-12 , 2.746847e-09 , -2.431107e-09 , -1.070136e-08 , 4.398694e-09 , -7.357808e-09 , 1.306121e-08
7.500000e+02 , 6.000000e+02 , 1.050000e+03 , -2.142698e-09 , 2.750645e-10 , -1.245052e-09 , 4.965729e-10 , -6.138639e-10 , 2.382960e-10 , -2.488956e-09 , -2.534808e-10 , 3.429303e-10 , 2.954855e-09 , -5.384511e-09 , 1.104545e-08
